TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
1,0.1756238639354705,0.3011678755283355,0.7996957302093506,chicago,3,False,False,True
2,0.1654703617095947,0.2930721342563629,0.8351857662200928,chicago,3,False,False,True
4,0.1897322386503219,0.3055596351623535,0.8221608400344849,chicago,3,False,False,True
2,0.9960612058639526,0.8041509389877319,-0.0036219027824699,hongkong,1,True,True,True
3,1.0141587257385254,0.8092281818389893,-0.0132982861250638,hongkong,1,True,True,True
4,1.0302238464355469,0.8230987787246704,-0.0553336404263973,hongkong,1,True,True,True
2,0.3760250210762024,0.453372448682785,0.6193228363990784,hongkong,1,False,False,True
3,0.4088950753211975,0.4683011174201965,0.5917360186576843,hongkong,1,False,False,True
4,0.4220995604991913,0.4755309224128723,0.570554792881012,hongkong,1,False,False,True
2,0.5299600958824158,0.5338655710220337,0.4384675323963165,london,1,False,True,False
3,0.6459832191467285,0.5999921560287476,0.3719997406005859,london,1,False,True,False
4,0.714959442615509,0.6292063593864441,0.3164014220237732,london,1,False,True,False
1,0.913486123085022,0.8113616108894348,-0.0388609170913696,chicago,2,True,True,True
3,1.0006415843963623,0.8623074889183044,-0.0031616422347724,chicago,2,True,True,True
4,1.1026666164398191,0.9020040035247804,-0.0146758360788226,chicago,2,True,True,True
2,0.3940118253231048,0.4647481441497803,0.6010484099388123,hongkong,1,True,False,False
3,0.4328287243843078,0.4835500121116638,0.5678702592849731,hongkong,1,True,False,False
4,0.4788903295993805,0.5116090178489685,0.51279616355896,hongkong,1,True,False,False
2,0.7367430925369263,0.6655682921409607,0.257193922996521,hongkong,1,False,True,True
3,0.793008029460907,0.6892595887184143,0.2077385634183883,hongkong,1,False,True,True
4,0.7835484147071838,0.6820985078811646,0.1980316191911697,hongkong,1,False,True,True
2,0.1830903738737106,0.3108057081699371,0.8177168369293213,chicago,1,True,False,False
3,0.1858422756195068,0.3141452372074127,0.8135284185409546,chicago,1,True,False,False
4,0.2102922350168228,0.3312914669513702,0.8026736378669739,chicago,1,True,False,False
2,0.193818137049675,0.3287187814712524,0.7967556118965149,london,1,True,False,True
3,0.2190575748682022,0.3470090627670288,0.7869639992713928,london,1,True,False,True
4,0.2259644716978073,0.35308438539505,0.7805925011634827,london,1,True,False,True
2,0.199985846877098,0.330940306186676,0.80238276720047,boston,1,True,False,True
3,0.2225212901830673,0.3491862416267395,0.7805709838867188,boston,1,True,False,True
4,0.2461180984973907,0.3622084856033325,0.7516138553619385,boston,1,True,False,True
1,0.4139066636562347,0.4739970266819,0.5883182883262634,hongkong,4,True,False,False
2,0.3969791531562805,0.4657671451568603,0.5980395078659058,hongkong,4,True,False,False
3,0.41375932097435,0.4694007933139801,0.5868812203407288,hongkong,4,True,False,False
1,1.2258356809616089,0.8041397929191589,-0.3092850744724273,boston,3,False,True,False
2,0.914922833442688,0.7086540460586548,0.0943811610341072,boston,3,False,True,False
4,0.874883234500885,0.6907833814620972,0.1217727959156036,boston,3,False,True,False
2,0.6431633234024048,0.6114503145217896,0.3104774951934814,saopaulo,1,False,True,False
3,0.6360197067260742,0.6095967292785645,0.3428079783916473,saopaulo,1,False,True,False
4,0.6693622469902039,0.6227389574050903,0.2549757361412048,saopaulo,1,False,True,False
1,1.0745822191238403,0.7897889018058777,-0.2341521829366684,chicago,4,True,True,False
2,0.7734314203262329,0.702782392501831,0.2263454347848892,chicago,4,True,True,False
3,0.7143548727035522,0.67721027135849,0.2832531034946441,chicago,4,True,True,False
random,0.1541612595319748,0.2820693552494049,0.845262348651886,chicago,random,False,False,False
1,0.1735510230064392,0.3124229311943054,0.8147852420806885,boston,2,False,False,True
3,0.222146674990654,0.3463132977485657,0.7810014486312866,boston,2,False,False,True
4,0.2414862513542175,0.3535678088665008,0.756393313407898,boston,2,False,False,True
1,1.001356840133667,0.8249062895774841,-0.1079394295811653,saopaulo,3,True,True,True
2,0.979766011238098,0.816306471824646,-0.0464126728475093,saopaulo,3,True,True,True
4,1.0420831441879272,0.8388631343841553,-0.1712192147970199,saopaulo,3,True,True,True
2,0.9554439187049866,0.7969539165496826,-0.0069728759117424,london,1,True,True,True
3,1.0343055725097656,0.8328344225883484,-0.0059988764114677,london,1,True,True,True
4,1.054612398147583,0.8466535806655884,-0.0132106347009539,london,1,True,True,True
1,0.1892296522855758,0.3189068436622619,0.7940187454223633,london,3,True,False,False
2,0.1962939500808715,0.3305243849754333,0.7942630648612976,london,3,True,False,False
