TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
random,0.601560115814209,0.5927544236183167,0.4005368053913116,boston,random,False,True,True
1,0.3870077729225158,0.4628269374370575,0.6152132749557495,hongkong,4,False,False,True
2,0.371063083410263,0.451332539319992,0.6244276762008667,hongkong,4,False,False,True
3,0.3852259218692779,0.4513226747512817,0.6153523325920105,hongkong,4,False,False,True
2,1.0352047681808472,0.8891674876213074,-0.035958919674158,chicago,1,True,True,True
3,1.0566078424453735,0.9000478982925415,-0.0614350028336048,chicago,1,True,True,True
4,1.1086820363998413,0.9164596796035768,-0.0224019028246402,chicago,1,True,True,True
1,0.1949085593223571,0.3329185247421264,0.7924121022224426,boston,3,True,False,True
2,0.2051274329423904,0.3346933126449585,0.7973670363426208,boston,3,True,False,True
4,0.2411760985851287,0.3567488193511963,0.7564506530761719,boston,3,True,False,True
2,0.2243663668632507,0.3525062203407287,0.7600833177566528,saopaulo,1,False,False,True
3,0.2315642237663269,0.3604195415973663,0.7605693340301514,saopaulo,1,False,False,True
4,0.2441239804029464,0.3697695732116699,0.7303687930107117,saopaulo,1,False,False,True
1,0.1886498630046844,0.3209813833236694,0.7944962382316589,london,2,True,False,True
3,0.221404030919075,0.3484635949134826,0.7845370173454285,london,2,True,False,True
4,0.2273807376623153,0.3529790043830871,0.7792914509773254,london,2,True,False,True
1,0.9809222221374512,0.839638888835907,-0.0417414121329784,boston,4,True,True,True
2,1.0344421863555908,0.8665190935134888,-0.0228019021451473,boston,4,True,True,True
3,1.0348330736160278,0.8677524924278259,-0.02051399089396,boston,4,True,True,True
1,1.1845587491989136,0.8137889504432678,-0.2670182287693023,boston,2,False,True,False
3,1.1757526397705078,0.831449568271637,-0.1603648066520691,boston,2,False,True,False
4,1.3309717178344729,0.8362924456596375,-0.3359598219394684,boston,2,False,True,False
1,0.5476877093315125,0.5213421583175659,0.3655910491943359,chicago,2,False,True,False
3,0.4792417585849762,0.4921432733535766,0.5208346247673035,chicago,2,False,True,False
4,0.5792330503463745,0.5466282963752747,0.4705235660076141,chicago,2,False,True,False
1,0.3717844486236572,0.449244886636734,0.6300697326660156,hongkong,2,False,False,False
3,0.4012971222400665,0.4540673196315765,0.599319338798523,hongkong,2,False,False,False
4,0.4205658435821533,0.4688361883163452,0.57249516248703,hongkong,2,False,False,False
1,0.795396625995636,0.6920413970947266,0.2115265130996704,hongkong,3,False,True,False
2,0.7831200361251831,0.6871002912521362,0.2104103863239288,hongkong,3,False,True,False
4,0.8485402464866638,0.7152058482170105,0.1309760957956314,hongkong,3,False,True,False
1,3.367375373840332,1.396656155586243,-2.5906479358673096,boston,4,True,True,False
2,1.7995396852493286,1.0568733215332031,-0.7798326015472412,boston,4,True,True,False
3,1.3399230241775513,0.934209406375885,-0.3213947415351867,boston,4,True,True,False
1,0.6317480802536011,0.6114035248756409,0.2970350086688995,saopaulo,2,False,True,False
3,0.6276639103889465,0.6089156866073608,0.3514998853206634,saopaulo,2,False,True,False
4,0.629603922367096,0.6068080067634583,0.3012474775314331,saopaulo,2,False,True,False
1,0.2244909703731537,0.3531767129898071,0.7539125084877014,saopaulo,3,True,False,True
2,0.2277148365974426,0.3543653190135956,0.757129967212677,saopaulo,3,True,False,True
4,0.2200707197189331,0.3509950339794159,0.7562020421028137,saopaulo,3,True,False,True
2,0.2330016940832138,0.3615148067474365,0.7511513233184814,saopaulo,1,True,False,False
3,0.2451764345169067,0.3765503168106079,0.7464748620986938,saopaulo,1,True,False,False
4,0.2725374400615692,0.4031575620174408,0.6978324055671692,saopaulo,1,True,False,False
1,0.3882912099361419,0.4516322910785675,0.6137697696685791,hongkong,2,True,False,True
3,0.4153169989585876,0.4608615040779114,0.5853573083877563,hongkong,2,True,False,True
4,0.4344339072704315,0.4714706242084503,0.5583821535110474,hongkong,2,True,False,True
1,1.1190409660339355,0.8404952883720398,-0.1072352528572082,hongkong,2,True,True,False
3,1.0445836782455444,0.8133173584938049,-0.0435671396553516,hongkong,2,True,True,False
4,1.1594511270523071,0.856664776802063,-0.1896088719367981,hongkong,2,True,True,False
1,1.0140489339828491,0.8147164583206177,-0.0036013456992805,hongkong,2,True,True,True
3,1.004045009613037,0.804779589176178,-0.0031378334388136,hongkong,2,True,True,True
4,1.0070624351501465,0.8124061822891235,-0.0315680503845214,hongkong,2,True,True,True
1,0.2074877619743347,0.3328466415405273,0.774334728717804,london,4,True,False,False
2,0.2092271596193313,0.3389512300491333,0.7806127071380615,london,4,True,False,False
3,0.2262937277555465,0.3496333956718445,0.7798182368278503,london,4,True,False,False
1,1.217721939086914,0.8732641935348511,-0.3447486162185669,london,4,True,True,False
2,1.0919734239578247,0.8312578201293945,-0.1533098071813583,london,4,True,True,False
3,1.0055758953094482,0.7968032360076904,0.0219058915972709,london,4,True,True,False
2,1.088718295097351,0.8292670845985413,-0.0967218428850174,hongkong,1,True,True,False
3,1.202858567237854,0.8622975945472717,-0.2015598118305206,hongkong,1,True,True,False
4,1.4278548955917358,0.9371223449707032,-0.4678490459918976,hongkong,1,True,True,False
1,2.292541265487671,1.1073081493377686,-1.454176425933838,boston,4,False,True,False
2,1.5418964624404907,0.9278161525726318,-0.5267801880836487,boston,4,False,True,False
3,1.3203204870224,0.8544622659683228,-0.3029087781906128,boston,4,False,True,False
2,0.8885042667388916,0.7180208563804626,0.1043633371591568,hongkong,1,False,True,False
3,1.002028226852417,0.7641482353210449,-0.0008354485034942,hongkong,1,False,True,False
4,1.0903793573379517,0.7975884675979614,-0.119018368422985,hongkong,1,False,True,False
random,1.0137593746185305,0.8276803493499756,-6.479024887084961e-05,london,random,True,True,True
1,0.1761128902435302,0.3000508844852447,0.7993723154067993,chicago,2,False,False,True
3,0.1734546422958374,0.2966013848781585,0.8258135318756104,chicago,2,False,False,True
4,0.2002995759248733,0.3139112889766693,0.8122864365577698,chicago,2,False,False,True
2,0.971114218235016,0.7373679280281067,0.0381892770528793,boston,1,False,True,False
3,1.2456306219100952,0.8247142434120178,-0.230100467801094,boston,1,False,True,False
4,1.312798023223877,0.8190543055534363,-0.3207119703292846,boston,1,False,True,False
1,0.8972561359405518,0.7518374919891357,0.0159845817834138,london,2,True,True,False
3,0.9720304012298584,0.7898724675178528,0.0545233711600303,london,2,True,True,False
4,1.034818410873413,0.8286224603652954,0.0050204726867377,london,2,True,True,False
random,0.3863821923732757,0.4560382068157196,0.6129711866378784,chicago,random,False,True,False
1,0.1880232244729995,0.3278236985206604,0.7993993759155273,boston,2,True,False,True
3,0.2302267253398895,0.3540767133235931,0.7730296850204468,boston,2,True,False,True
4,0.2556598484516144,0.3679558038711548,0.7417984008789062,boston,2,True,False,True
1,1.1852986812591553,0.8607462644577026,-0.1731664836406707,hongkong,4,True,True,False
2,1.0879780054092407,0.8219471573829651,-0.0958366096019744,hongkong,4,True,True,False
3,1.0544099807739258,0.8090315461158752,-0.0534712672233581,hongkong,4,True,True,False
1,0.1907587200403213,0.3180278539657593,0.7920994162559509,london,2,False,False,False
3,0.2221613824367523,0.3472529053688049,0.7838470935821533,london,2,False,False,False
4,0.2239147871732711,0.350566565990448,0.7829018831253052,london,2,False,False,False
2,0.1752665936946869,0.3041265606880188,0.8253699541091919,chicago,1,False,False,True
3,0.180613487958908,0.3072500824928283,0.8185908198356628,chicago,1,False,False,True
4,0.2050804793834686,0.3244356215000152,0.8079321384429932,chicago,1,False,False,True
1,0.1921885460615158,0.3231626451015472,0.7910293340682983,london,3,True,False,True
2,0.2000526487827301,0.3334678411483764,0.7901544570922852,london,3,True,False,True
4,0.2238695323467254,0.3496343493461609,0.7824922800064087,london,3,True,False,True
1,1.06415057182312,0.8291825652122498,-0.053597655147314,hongkong,4,True,True,True
2,1.0230015516281128,0.808349609375,-0.0306134019047021,hongkong,4,True,True,True
3,1.0161913633346558,0.8014664053916931,-0.0153181618079543,hongkong,4,True,True,True
1,0.9304473400115968,0.7469107508659363,0.0109522836282849,boston,4,False,True,True
2,0.8341042399406433,0.7101373672485352,0.1734203845262527,boston,4,False,True,True
3,0.8954671621322632,0.7234302163124084,0.1163317859172821,boston,4,False,True,True
random,0.997320830821991,0.8038194179534912,-9.281767415814102e-05,hongkong,random,True,True,True
1,0.1866147965192794,0.3161057531833648,0.7969620823860168,london,2,True,False,False
3,0.2225399613380432,0.3481878638267517,0.7834634780883789,london,2,True,False,False
4,0.2300465553998947,0.3556216955184936,0.776515543460846,london,2,True,False,False
2,0.1902732998132705,0.3155224323272705,0.8105296492576599,chicago,1,False,False,False
3,0.1969790756702423,0.3195726871490478,0.8024941086769104,chicago,1,False,False,False
4,0.2247121483087539,0.3413028419017792,0.7896866798400879,chicago,1,False,False,False
random,1.0039433240890503,0.8500636219978333,-0.0001136196951847,boston,random,True,True,True
2,0.2281614392995834,0.3554355204105377,0.7564368844032288,saopaulo,1,True,False,True
3,0.2330320328474044,0.3634395897388458,0.7590282559394836,saopaulo,1,True,False,True
4,0.240474447607994,0.3721489906311035,0.7336777448654175,saopaulo,1,True,False,True
1,0.6883332133293152,0.6341426372528076,0.2655671536922455,boston,3,False,True,True
2,0.662013590335846,0.6316208243370056,0.3443042039871216,boston,3,False,True,True
4,0.7501567006111145,0.6459420919418335,0.2468987107276916,boston,3,False,True,True
1,0.218998447060585,0.3495393097400665,0.7596862316131592,saopaulo,2,False,False,True
3,0.2244335860013961,0.3567022085189819,0.7680138349533081,saopaulo,2,False,False,True
4,0.2319836020469665,0.3622675538063049,0.7436345815658569,saopaulo,2,False,False,True
random,0.6772344708442688,0.6290662884712219,0.3251866102218628,boston,random,False,True,False
1,0.9368029236793518,0.8171813488006592,-0.0639716759324073,chicago,3,True,True,True
2,1.0020501613616943,0.8568034172058105,-0.0030088489875197,chicago,3,True,True,True
4,1.1143418550491333,0.9010708332061768,-0.0250878408551216,chicago,3,True,True,True
1,0.4891143143177032,0.5134274959564209,0.4587168097496032,london,3,False,True,True
2,0.5339904427528381,0.5535887479782104,0.4337727129459381,london,3,False,True,True
4,0.7093599438667297,0.6283088326454163,0.321576714515686,london,3,False,True,True
1,0.2241805791854858,0.353200227022171,0.7539637088775635,saopaulo,3,False,False,False
2,0.2277461886405944,0.3558821380138397,0.7569529414176941,saopaulo,3,False,False,False
4,0.222821906208992,0.3542078137397766,0.7534520626068115,saopaulo,3,False,False,False
1,2.021228551864624,1.0982863903045654,-1.157142996788025,boston,3,True,True,False
2,1.258178472518921,0.896955668926239,-0.2437099814414978,boston,3,True,True,False
4,1.102576494216919,0.8683804273605347,-0.1100436374545097,boston,3,True,True,False
1,0.8270487189292908,0.7038754820823669,0.1798705607652664,hongkong,4,False,True,False
2,0.8082456588745117,0.6962293982505798,0.1850762516260147,hongkong,4,False,True,False
3,0.8280944228172302,0.6987884044647217,0.1727311611175537,hongkong,4,False,True,False
1,1.491808533668518,0.968256413936615,-0.5872763395309448,boston,2,True,True,False
3,1.2648329734802246,0.9121140837669371,-0.2475304007530212,boston,2,True,True,False
4,1.277278184890747,0.9209442734718324,-0.2857525646686554,boston,2,True,True,False
1,0.4471997320652008,0.5088066458702087,0.4837935268878937,chicago,3,False,True,True
2,0.5005706548690796,0.5180321931838989,0.4977867901325226,chicago,3,False,True,True
4,0.6381689310073853,0.5857146978378296,0.4184223413467407,chicago,3,False,True,True
1,0.9473310708999634,0.824542760848999,-0.0064322222024202,boston,2,True,True,True
3,1.0145190954208374,0.8601364493370056,-0.0005371504230424,boston,2,True,True,True
4,1.0171658992767334,0.8604887127876282,-0.0231915786862373,boston,2,True,True,True
2,0.1738035827875137,0.3038758337497711,0.8269531726837158,chicago,1,True,False,True
3,0.1764008849859237,0.3061105012893677,0.8227797746658325,chicago,1,True,False,True
4,0.1959710121154785,0.3214068710803985,0.8158327341079712,chicago,1,True,False,True
1,0.5361963510513306,0.551792323589325,0.426442950963974,boston,4,False,False,False
2,0.3621994256973266,0.4581312537193298,0.6418487429618835,boston,4,False,False,False
3,0.3448541164398193,0.4383150041103363,0.659882128238678,boston,4,False,False,False
1,1.1098499298095703,0.7815593481063843,-0.2741340100765228,chicago,3,True,True,False
2,0.7255395650863647,0.654969334602356,0.2742973268032074,chicago,3,True,True,False
4,0.8292363286018372,0.702775776386261,0.2326723933219909,chicago,3,True,True,False
random,0.1930935829877853,0.3290021419525146,0.8077070713043213,boston,random,True,False,True
1,0.2308470159769058,0.3589567542076111,0.7470729351043701,saopaulo,2,True,False,False
3,0.2393012195825576,0.3708466291427612,0.7526423335075378,saopaulo,2,True,False,False
4,0.2490443140268325,0.3831991553306579,0.7234331369400024,saopaulo,2,True,False,False
1,0.1889794617891311,0.3224663138389587,0.7937090992927551,london,2,False,False,True
3,0.2193997353315353,0.3480856418609619,0.7865035533905029,london,2,False,False,True
4,0.2247786372900009,0.3525133430957794,0.7822243571281433,london,2,False,False,True
random,0.3880703747272491,0.4584030210971832,0.6103484630584717,hongkong,random,True,False,False
2,0.9814446568489076,0.7857609391212463,-0.0478485487401485,saopaulo,1,True,True,False
3,1.1493200063705444,0.848935067653656,-0.1877068877220153,saopaulo,1,True,True,False
4,1.5568560361862185,1.019155502319336,-0.7724632620811462,saopaulo,1,True,True,False
1,0.7186887860298157,0.6623337864875793,0.2871052324771881,hongkong,2,False,True,True
3,0.7797510623931885,0.684760570526123,0.2209280878305435,hongkong,2,False,True,True
4,0.7925869822502136,0.6877766847610474,0.1890535801649093,hongkong,2,False,True,True
1,0.9162640571594238,0.7763956189155579,-0.0117661226540803,saopaulo,2,True,True,True
3,1.0105390548706057,0.8144370913505554,-0.0445668771862983,saopaulo,2,True,True,True
4,1.2423232793807983,0.91593736410141,-0.406608372926712,saopaulo,2,True,True,True
random,0.9982222318649292,0.8639507293701172,-0.0001040829520206,chicago,random,True,True,True
1,0.2003580331802368,0.324772447347641,0.7725250720977783,chicago,4,False,False,True
2,0.1823225617408752,0.3070513010025024,0.8184422850608826,chicago,4,False,False,True
3,0.1784117221832275,0.3017144203186035,0.8208123445510864,chicago,4,False,False,True
1,0.5959827899932861,0.5689896941184998,0.3629198968410492,boston,4,True,False,False
2,0.4318033158779144,0.4890373647212982,0.5740779042243958,boston,4,True,False,False
3,0.3646174371242523,0.4469812214374542,0.6405501961708069,boston,4,True,False,False
1,0.5903642773628235,0.558384895324707,0.3167555630207062,chicago,3,False,True,False
2,0.4750713407993316,0.4974186420440674,0.5237931609153748,chicago,3,False,True,False
4,0.5497757792472839,0.5365171432495117,0.4964171648025512,chicago,3,False,True,False
1,1.3289339542388916,0.759056031703949,-0.5489656925201416,chicago,4,False,True,False
2,0.6229124665260315,0.5746068954467773,0.3752126395702362,chicago,4,False,True,False
3,0.6024522185325623,0.5493396520614624,0.39803346991539,chicago,4,False,True,False
random,0.2009601294994354,0.3283272683620453,0.8017271161079407,london,random,True,False,True
