TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
3,1.040274977684021,0.8418000340461731,-0.0118025476112961,london,4,True,True,True
random,0.1817052066326141,0.3135344386100769,0.8172922134399414,saopaulo,random,False,False,False
2,0.9470638632774352,0.7821387052536011,-0.0111937522888183,saopaulo,1,True,True,True
3,1.0626949071884155,0.8286945819854736,-0.0989541038870811,saopaulo,1,True,True,True
4,1.3716063499450684,0.9628956317901612,-0.5582951307296753,saopaulo,1,True,True,True
1,0.1668659001588821,0.2934409081935882,0.8101008534431458,chicago,3,False,False,True
2,0.1633161455392837,0.287715882062912,0.8374240398406982,chicago,3,False,False,True
4,0.1829103082418441,0.2985314726829529,0.8284008502960205,chicago,3,False,False,True
2,0.9960612058639526,0.8041508793830872,-0.0036218960303813,hongkong,1,True,True,True
3,1.0141587257385254,0.8092281818389893,-0.0132982926443219,hongkong,1,True,True,True
4,1.0302238464355469,0.8230987787246704,-0.0553336553275585,hongkong,1,True,True,True
2,0.3580535054206848,0.4455408155918121,0.6374231576919556,hongkong,1,False,False,True
3,0.3876082003116607,0.4593780040740967,0.61305832862854,hongkong,1,False,False,True
4,0.4027559161186218,0.4682821035385132,0.5904577374458313,hongkong,1,False,False,True
2,0.6102279424667358,0.5722944736480713,0.3531351387500763,london,1,False,True,False
3,0.7701426148414612,0.65152508020401,0.2516567707061767,london,1,False,True,False
4,0.8405588269233704,0.6868579387664795,0.1955041885375976,london,1,False,True,False
1,0.913486123085022,0.8113616108894348,-0.0388608984649181,chicago,2,True,True,True
3,1.0006415843963623,0.8623074889183044,-0.0031616357155144,chicago,2,True,True,True
4,1.1026666164398191,0.9020040035247804,-0.0146758360788226,chicago,2,True,True,True
2,0.3896156251430511,0.4599047303199768,0.6054704785346985,hongkong,1,True,False,False
3,0.424292504787445,0.4747216701507568,0.5764435529708862,hongkong,1,True,False,False
4,0.4561028182506561,0.4930299818515777,0.5360381603240967,hongkong,1,True,False,False
2,0.7488174438476562,0.6702788472175598,0.2450959980487823,hongkong,1,False,True,True
3,0.8303841948509216,0.6998691558837891,0.1704358905553817,hongkong,1,False,True,True
4,0.8399494886398315,0.6976696252822876,0.1395861506462097,hongkong,1,False,True,True
2,0.1758679002523422,0.3039955496788025,0.8249387145042419,chicago,1,True,False,False
3,0.1789272874593734,0.3075839579105377,0.8205010890960693,chicago,1,True,False,False
4,0.1979572176933288,0.3211471438407898,0.8140942454338074,chicago,1,True,False,False
2,0.1714584976434707,0.3041686415672302,0.8200889825820923,london,1,True,False,True
3,0.1975976377725601,0.3241702616214752,0.8078486323356628,london,1,True,False,True
4,0.2036224454641342,0.3297709226608276,0.8023592829704285,london,1,True,False,True
2,0.1973223984241485,0.3229555487632751,0.805115282535553,boston,1,True,False,True
3,0.2284012585878372,0.3457121849060058,0.7748949527740479,boston,1,True,False,True
4,0.2452275305986404,0.3552875816822052,0.7520284652709961,boston,1,True,False,True
1,0.4125562310218811,0.4786024391651153,0.5897066593170166,hongkong,4,True,False,False
2,0.3924283981323242,0.4665647149085998,0.6026614904403687,hongkong,4,True,False,False
3,0.4064313173294067,0.4687655866146087,0.5942379236221313,hongkong,4,True,False,False
1,1.5626564025878906,0.9119210243225098,-0.6679539084434509,boston,3,False,True,False
2,0.9679479598999025,0.7397915720939636,0.041224218904972,boston,3,False,True,False
4,0.9354187250137328,0.7221259474754333,0.0611495561897754,boston,3,False,True,False
2,0.6729735136032104,0.6117890477180481,0.2794471681118011,saopaulo,1,False,True,False
3,0.656758189201355,0.6070650219917297,0.3214558959007263,saopaulo,1,False,True,False
4,0.6379620432853699,0.6008037328720093,0.2914302945137024,saopaulo,1,False,True,False
1,1.1291440725326538,0.8400410413742065,-0.298747718334198,chicago,4,True,True,False
2,0.7997996807098389,0.7120097875595093,0.1998828202486038,chicago,4,True,True,False
3,0.7121318578720093,0.6767500042915344,0.2855152785778045,chicago,4,True,True,False
random,0.1526663601398468,0.2806876599788666,0.8467377424240112,chicago,random,False,False,False
1,0.1848607063293457,0.3198684453964233,0.8030310869216919,boston,2,False,False,True
3,0.2259307652711868,0.3453114330768585,0.777220606803894,boston,2,False,False,True
4,0.2551162838935852,0.3585294485092163,0.7425507307052612,boston,2,False,False,True
1,1.001356840133667,0.8249063491821289,-0.1079394146800041,saopaulo,3,True,True,True
2,0.979766011238098,0.816306471824646,-0.0464126542210578,saopaulo,3,True,True,True
4,1.0420831441879272,0.8388631343841553,-0.1712192445993423,saopaulo,3,True,True,True
2,0.9554439783096312,0.7969540357589722,-0.0069728889502584,london,1,True,True,True
3,1.0343055725097656,0.8328344225883484,-0.0059988829307258,london,1,True,True,True
4,1.054612398147583,0.8466535806655884,-0.0132106207311153,london,1,True,True,True
1,0.1619447171688079,0.2930079400539398,0.8234918713569641,london,3,True,False,False
2,0.1737396866083145,0.3086735010147095,0.8176367282867432,london,3,True,False,False
4,0.199280709028244,0.3295443058013916,0.8065112233161926,london,3,True,False,False
1,0.3768549561500549,0.4530631601810455,0.6252765655517578,hongkong,3,False,False,False
2,0.3641039133071899,0.4417645037174225,0.631378173828125,hongkong,3,False,False,False
4,0.3928636610507965,0.4565486907958984,0.6004548072814941,hongkong,3,False,False,False
1,0.917906939983368,0.7824380993843079,-0.0064259967766702,london,3,True,True,True
2,0.951668918132782,0.8003760576248169,-0.0032890040893107,london,3,True,True,True
4,1.0526354312896729,0.8525883555412292,-0.0114692253991961,london,3,True,True,True
1,0.2237055897712707,0.3465982377529144,0.7445148229598999,chicago,4,False,False,False
2,0.1945603340864181,0.3197820484638214,0.8063702583312988,chicago,4,False,False,False
3,0.1888961642980575,0.3128788769245147,0.8107370734214783,chicago,4,False,False,False
random,0.1577841490507125,0.2845751345157623,0.8416548371315002,chicago,random,True,False,True
1,0.8992468118667603,0.8179291486740112,-0.0224439706653356,chicago,4,True,True,True
2,1.015592098236084,0.8868694305419922,-0.0165447201579809,chicago,4,True,True,True
3,1.025565505027771,0.892875075340271,-0.0279047358781099,chicago,4,True,True,True
random,0.6936770081520081,0.6493232846260071,0.3044616878032684,hongkong,random,False,True,False
1,0.7200746536254883,0.6645100116729736,0.285977691411972,hongkong,3,False,True,True
2,0.7235281467437744,0.6653225421905518,0.2705063223838806,hongkong,3,False,True,True
4,0.7493083477020264,0.6753033399581909,0.2333503514528274,hongkong,3,False,True,True
random,0.5358546376228333,0.5392073392868042,0.4716563820838928,london,random,False,True,False
1,1.023703932762146,0.8185911178588867,-0.0132561065256595,hongkong,3,True,True,True
2,0.9956023097038268,0.8036302328109741,-0.003149886848405,hongkong,3,True,True,True
4,0.991809606552124,0.804573655128479,-0.0157985612750053,hongkong,3,True,True,True
1,0.2107439935207367,0.350591629743576,0.7753846645355225,boston,2,True,False,False
3,0.2449679672718048,0.3670994639396667,0.7584463953971863,boston,2,True,False,False
4,0.2658050060272217,0.3806004524230957,0.731266438961029,boston,2,True,False,False
random,0.8978937268257141,0.7594434022903442,0.1142183691263198,london,random,True,True,False
random,0.3485180139541626,0.428388237953186,0.650111734867096,hongkong,random,False,False,False
random,0.6919375061988831,0.6499223709106445,0.3062758147716522,hongkong,random,False,True,True
1,0.3930003643035888,0.4661330580711365,0.6090407371520996,hongkong,4,True,False,True
2,0.3818724453449249,0.4592957198619842,0.613341212272644,hongkong,4,True,False,True
3,0.3963679373264313,0.4616064131259918,0.6042759418487549,hongkong,4,True,False,True
random,0.3576537072658539,0.4275583326816559,0.6409637331962585,hongkong,random,False,False,True
random,0.4694082140922546,0.499531626701355,0.5275601744651794,chicago,random,False,True,True
2,0.1660991460084915,0.2986120879650116,0.8254244923591614,london,1,False,False,True
3,0.1925292313098907,0.3192371726036072,0.812835693359375,london,1,False,False,True
4,0.1975545585155487,0.3247722089290619,0.8086801171302795,london,1,False,False,True
random,0.1757632941007614,0.3151329457759857,0.8249349594116211,boston,random,False,False,False
1,0.4123349487781524,0.4763130247592926,0.523386538028717,chicago,2,False,True,True
3,0.5183916687965393,0.5100228786468506,0.4822245240211487,chicago,2,False,True,True
4,0.6430609822273254,0.577285885810852,0.4141411781311035,chicago,2,False,True,True
1,0.3857668936252594,0.4548833072185516,0.6161625385284424,hongkong,4,False,False,False
2,0.373569130897522,0.4444871842861175,0.6218400597572327,hongkong,4,False,False,False
3,0.3851843178272247,0.4449580311775207,0.6154714226722717,hongkong,4,False,False,False
2,1.0282028913497925,0.8027077317237854,-0.0836924016475677,london,1,True,True,False
3,1.15202796459198,0.8520556688308716,-0.1204704940319061,london,1,True,True,False
4,1.2575236558914185,0.9037905931472778,-0.2097859978675842,london,1,True,True,False
random,0.1630977243185043,0.300523966550827,0.8375561833381653,boston,random,False,False,True
random,0.193156749010086,0.3252457678318023,0.8057424426078796,saopaulo,random,True,False,True
1,0.3840459883213043,0.4581852555274963,0.6180287599563599,hongkong,3,True,False,False
2,0.3771835565567016,0.4543576836585998,0.6181301474571228,hongkong,3,True,False,False
4,0.4078315496444702,0.4695383906364441,0.585376501083374,hongkong,3,True,False,False
1,0.348726749420166,0.4405096471309662,0.6530019640922546,hongkong,2,False,False,True
3,0.367234468460083,0.4412611126899719,0.6333829760551453,hongkong,2,False,False,True
4,0.3733085989952087,0.4458954632282257,0.6205183863639832,hongkong,2,False,False,True
